step,train,val,lr,elapsed_sec
87830,1.336592,1.333599,1.60381077e-04,11022.6
87840,1.385318,1.460837,1.60355847e-04,11023.7
87850,1.399005,1.518520,1.60330617e-04,11024.8
87860,1.370948,1.437142,1.60305388e-04,11025.9
87870,1.511694,1.464139,1.60280158e-04,11027.0
87880,1.373094,1.369535,1.60254929e-04,11028.1
87890,1.366268,1.403803,1.60229699e-04,11029.2
87900,1.484560,1.363645,1.60204470e-04,11030.3
87910,1.309578,1.335438,1.60179241e-04,11031.4
87920,1.400364,1.405385,1.60154013e-04,11032.6
87930,1.367393,1.388679,1.60128784e-04,11033.7
87940,1.397371,1.391363,1.60103556e-04,11034.8
87950,1.523130,1.430183,1.60078327e-04,11036.0
87960,1.342710,1.403878,1.60053099e-04,11037.1
87970,1.400111,1.395085,1.60027871e-04,11038.2
87980,1.494789,1.398904,1.60002644e-04,11039.3
87990,1.446533,1.447435,1.59977416e-04,11040.4
88000,1.350117,1.485105,1.59952189e-04,11041.5
88010,1.427197,1.436971,1.59926962e-04,11042.8
88020,1.374460,1.345815,1.59901735e-04,11044.0
88030,1.414487,1.304631,1.59876508e-04,11045.1
88040,1.415921,1.450404,1.59851281e-04,11046.2
88050,1.439021,1.491481,1.59826055e-04,11047.4
88060,1.309898,1.374186,1.59800828e-04,11048.5
88070,1.386581,1.374061,1.59775602e-04,11049.6
88080,1.402307,1.439096,1.59750376e-04,11050.8
88090,1.445650,1.506480,1.59725150e-04,11051.9
88100,1.332140,1.412278,1.59699925e-04,11053.0
88110,1.393657,1.318455,1.59674699e-04,11054.1
88120,1.415711,1.389656,1.59649474e-04,11055.2
88130,1.413581,1.317534,1.59624249e-04,11056.3
88140,1.336648,1.558727,1.59599024e-04,11057.4
88150,1.351020,1.384213,1.59573800e-04,11058.6
88160,1.464384,1.383657,1.59548575e-04,11059.7
88170,1.586696,1.361891,1.59523351e-04,11060.8
88180,1.425028,1.364495,1.59498127e-04,11061.9
88190,1.397127,1.355334,1.59472903e-04,11063.1
88200,1.336206,1.473506,1.59447680e-04,11064.2
88210,1.373715,1.367968,1.59422456e-04,11065.3
88220,1.361051,1.436550,1.59397233e-04,11066.4
88230,1.415226,1.395295,1.59372010e-04,11067.5
88240,1.493949,1.407701,1.59346787e-04,11068.7
88250,1.431084,1.346412,1.59321564e-04,11069.8
88260,1.415451,1.465047,1.59296342e-04,11070.9
88270,1.402803,1.331884,1.59271119e-04,11072.0
88280,1.420928,1.403380,1.59245897e-04,11073.1
88290,1.395673,1.385267,1.59220675e-04,11074.2
88300,1.365581,1.456239,1.59195454e-04,11075.4
88310,1.399557,1.498384,1.59170232e-04,11076.5
88320,1.404361,1.436822,1.59145011e-04,11077.6
88330,1.464308,1.413229,1.59119790e-04,11078.7
88340,1.370525,1.490058,1.59094569e-04,11079.9
88350,1.384188,1.366183,1.59069348e-04,11081.0
88360,1.386806,1.350963,1.59044128e-04,11082.1
88370,1.519532,1.414159,1.59018907e-04,11083.3
88380,1.478049,1.372332,1.58993687e-04,11084.4
88390,1.310468,1.390423,1.58968468e-04,11085.5
88400,1.434443,1.446957,1.58943248e-04,11086.6
88410,1.363079,1.431680,1.58918028e-04,11087.7
88420,1.397848,1.307915,1.58892809e-04,11088.8
88430,1.444130,1.406838,1.58867590e-04,11090.0
88440,1.321898,1.336121,1.58842372e-04,11091.1
88450,1.531919,1.399680,1.58817153e-04,11092.2
88460,1.321763,1.484705,1.58791935e-04,11093.3
88470,1.507234,1.444158,1.58766716e-04,11094.4
88480,1.314371,1.321863,1.58741499e-04,11095.5
88490,1.359693,1.382322,1.58716281e-04,11096.7
88500,1.512318,1.494868,1.58691063e-04,11097.8
88510,1.366623,1.440350,1.58665846e-04,11099.1
88520,1.353453,1.460723,1.58640629e-04,11100.2
88530,1.367675,1.440328,1.58615412e-04,11101.3
88540,1.464898,1.292427,1.58590196e-04,11102.4
88550,1.402193,1.452276,1.58564979e-04,11103.5
88560,1.389016,1.466681,1.58539763e-04,11104.6
88570,1.313263,1.345596,1.58514547e-04,11105.8
88580,1.399683,1.363333,1.58489332e-04,11106.9
88590,1.416047,1.413903,1.58464116e-04,11108.0
88600,1.368825,1.381492,1.58438901e-04,11109.1
88610,1.426487,1.393322,1.58413686e-04,11110.2
88620,1.375857,1.486242,1.58388471e-04,11111.4
88630,1.294191,1.353690,1.58363257e-04,11112.5
88640,1.314577,1.435011,1.58338042e-04,11113.6
88650,1.406433,1.398438,1.58312828e-04,11114.7
88660,1.510971,1.402248,1.58287615e-04,11115.8
88670,1.357650,1.391913,1.58262401e-04,11116.9
88680,1.466801,1.451875,1.58237188e-04,11118.1
88690,1.520321,1.459336,1.58211974e-04,11119.2
88700,1.509577,1.582128,1.58186762e-04,11120.3
88710,1.414536,1.452117,1.58161549e-04,11121.4
88720,1.487191,1.387947,1.58136336e-04,11122.5
88730,1.415616,1.433369,1.58111124e-04,11123.6
88740,1.441200,1.463687,1.58085912e-04,11124.7
88750,1.362863,1.404667,1.58060701e-04,11125.9
88760,1.473429,1.417486,1.58035489e-04,11127.0
88770,1.359751,1.364664,1.58010278e-04,11128.1
88780,1.406865,1.381777,1.57985067e-04,11129.3
88790,1.360351,1.344939,1.57959856e-04,11130.4
88800,1.420540,1.389313,1.57934646e-04,11131.5
88810,1.400814,1.358788,1.57909436e-04,11132.7
88820,1.323046,1.533514,1.57884226e-04,11133.8
88830,1.325711,1.361935,1.57859016e-04,11134.9
88840,1.476744,1.249041,1.57833807e-04,11136.0
88850,1.296677,1.345872,1.57808597e-04,11137.1
88860,1.468349,1.475697,1.57783388e-04,11138.2
88870,1.363182,1.357190,1.57758180e-04,11139.4
88880,1.462749,1.407734,1.57732971e-04,11140.5
88890,1.379980,1.518268,1.57707763e-04,11141.6
88900,1.282310,1.317881,1.57682555e-04,11142.7
88910,1.382348,1.413270,1.57657347e-04,11143.9
88920,1.333728,1.520387,1.57632140e-04,11145.0
88930,1.292156,1.338685,1.57606933e-04,11146.1
88940,1.384876,1.355774,1.57581726e-04,11147.2
88950,1.414030,1.365216,1.57556519e-04,11148.4
88960,1.449137,1.403241,1.57531313e-04,11149.5
88970,1.362418,1.408327,1.57506106e-04,11150.6
88980,1.388468,1.457304,1.57480901e-04,11151.8
88990,1.271474,1.378002,1.57455695e-04,11152.9
89000,1.335549,1.375749,1.57430490e-04,11154.0
89010,1.302084,1.331994,1.57405285e-04,11155.3
89020,1.365813,1.418644,1.57380080e-04,11156.5
89030,1.480311,1.398238,1.57354875e-04,11157.6
89040,1.464661,1.412189,1.57329671e-04,11158.7
89050,1.361591,1.345121,1.57304467e-04,11159.9
89060,1.435122,1.314350,1.57279263e-04,11161.0
89070,1.365735,1.450985,1.57254060e-04,11162.1
89080,1.331239,1.352432,1.57228856e-04,11163.3
89090,1.355998,1.427829,1.57203653e-04,11164.5
89100,1.372869,1.481472,1.57178451e-04,11165.7
89110,1.356236,1.402652,1.57153248e-04,11166.8
89120,1.387608,1.431907,1.57128046e-04,11168.0
89130,1.392062,1.411973,1.57102844e-04,11169.3
89140,1.395110,1.412145,1.57077643e-04,11170.4
89150,1.362493,1.377879,1.57052442e-04,11171.6
89160,1.474143,1.418718,1.57027240e-04,11172.7
89170,1.398989,1.383351,1.57002040e-04,11173.9
89180,1.377036,1.318116,1.56976839e-04,11175.0
89190,1.396312,1.472424,1.56951639e-04,11176.1
89200,1.349462,1.432660,1.56926439e-04,11177.3
89210,1.518196,1.377660,1.56901240e-04,11178.4
89220,1.315254,1.324831,1.56876040e-04,11179.5
89230,1.373804,1.406641,1.56850841e-04,11180.7
89240,1.340965,1.371096,1.56825642e-04,11181.8
89250,1.374386,1.431874,1.56800444e-04,11182.9
89260,1.385234,1.439702,1.56775246e-04,11184.1
89270,1.392820,1.351822,1.56750048e-04,11185.2
89280,1.506928,1.475972,1.56724850e-04,11186.3
89290,1.393718,1.399896,1.56699653e-04,11187.4
89300,1.398416,1.323207,1.56674456e-04,11188.5
89310,1.495668,1.341297,1.56649259e-04,11189.7
89320,1.407005,1.444778,1.56624063e-04,11190.8
89330,1.448089,1.422136,1.56598867e-04,11191.9
89340,1.412187,1.409805,1.56573671e-04,11193.1
89350,1.385388,1.406479,1.56548475e-04,11194.2
89360,1.400222,1.444134,1.56523280e-04,11195.3
89370,1.454170,1.474747,1.56498085e-04,11196.4
89380,1.385498,1.411750,1.56472890e-04,11197.5
89390,1.355889,1.389725,1.56447696e-04,11198.6
89400,1.450922,1.353197,1.56422502e-04,11199.8
89410,1.341012,1.456486,1.56397308e-04,11200.9
89420,1.358329,1.296256,1.56372114e-04,11202.0
89430,1.292146,1.405987,1.56346921e-04,11203.1
89440,1.485863,1.429861,1.56321728e-04,11204.2
89450,1.428562,1.460813,1.56296536e-04,11205.3
89460,1.596448,1.337154,1.56271344e-04,11206.5
89470,1.397648,1.364256,1.56246152e-04,11207.6
89480,1.384509,1.439786,1.56220960e-04,11208.7
89490,1.395863,1.382954,1.56195769e-04,11209.8
89500,1.427557,1.493666,1.56170578e-04,11211.0
89510,1.355934,1.342282,1.56145387e-04,11212.3
89520,1.345788,1.317335,1.56120196e-04,11213.4
89530,1.415077,1.438710,1.56095006e-04,11214.5
89540,1.399421,1.405232,1.56069816e-04,11215.7
89550,1.292175,1.391744,1.56044627e-04,11216.8
89560,1.402273,1.402000,1.56019438e-04,11217.9
89570,1.428609,1.409720,1.55994249e-04,11219.0
89580,1.459348,1.346572,1.55969060e-04,11220.1
89590,1.403584,1.442466,1.55943872e-04,11221.3
89600,1.296422,1.416048,1.55918684e-04,11222.4
89610,1.375947,1.429642,1.55893497e-04,11223.5
89620,1.378548,1.593951,1.55868309e-04,11224.6
89630,1.355628,1.350722,1.55843122e-04,11225.7
89640,1.335235,1.441385,1.55817936e-04,11226.8
89650,1.414913,1.345793,1.55792749e-04,11227.9
89660,1.399832,1.460225,1.55767563e-04,11229.0
89670,1.391551,1.359680,1.55742378e-04,11230.2
89680,1.398016,1.481607,1.55717192e-04,11231.3
89690,1.391286,1.279109,1.55692007e-04,11232.4
89700,1.292914,1.373163,1.55666823e-04,11233.5
89710,1.482447,1.444645,1.55641638e-04,11234.6
89720,1.384749,1.368327,1.55616454e-04,11235.7
89730,1.420942,1.394343,1.55591271e-04,11236.8
89740,1.286250,1.328263,1.55566087e-04,11237.9
89750,1.386498,1.431796,1.55540904e-04,11239.1
89760,1.359678,1.426790,1.55515721e-04,11240.2
89770,1.472345,1.388832,1.55490539e-04,11241.3
89780,1.405531,1.389350,1.55465357e-04,11242.4
89790,1.374758,1.414993,1.55440175e-04,11243.5
89800,1.462478,1.377232,1.55414994e-04,11244.6
89810,1.392246,1.421556,1.55389813e-04,11245.7
89820,1.314908,1.390251,1.55364632e-04,11246.8
89830,1.472312,1.438827,1.55339452e-04,11248.0
89840,1.306248,1.415604,1.55314272e-04,11249.1
89850,1.594283,1.388192,1.55289092e-04,11250.2
89860,1.411887,1.394546,1.55263912e-04,11251.3
89870,1.431330,1.377176,1.55238733e-04,11252.4
89880,1.308768,1.407178,1.55213555e-04,11253.5
89890,1.494170,1.499239,1.55188376e-04,11254.6
89900,1.494319,1.378083,1.55163198e-04,11255.7
89910,1.373637,1.449269,1.55138021e-04,11256.8
89920,1.323357,1.337760,1.55112843e-04,11258.0
89930,1.414050,1.455877,1.55087666e-04,11259.1
89940,1.352593,1.438537,1.55062490e-04,11260.2
89950,1.314345,1.334400,1.55037314e-04,11261.3
89960,1.296781,1.288677,1.55012138e-04,11262.4
89970,1.356937,1.396397,1.54986962e-04,11263.5
89980,1.396188,1.345714,1.54961787e-04,11264.6
89990,1.377633,1.285613,1.54936612e-04,11265.7
90000,1.446285,1.342437,1.54911437e-04,11266.9
90010,1.295145,1.407527,1.54886263e-04,11268.2
90020,1.352888,1.431170,1.54861089e-04,11269.3
90030,1.481820,1.383391,1.54835916e-04,11270.5
90040,1.385785,1.446234,1.54810743e-04,11271.7
90050,1.395945,1.420354,1.54785570e-04,11272.8
90060,1.385102,1.374650,1.54760398e-04,11274.0
90070,1.438248,1.329476,1.54735226e-04,11275.1
90080,1.400969,1.403655,1.54710054e-04,11276.2
90090,1.414829,1.374368,1.54684883e-04,11277.3
90100,1.384936,1.354012,1.54659712e-04,11278.5
90110,1.350992,1.386620,1.54634541e-04,11279.6
90120,1.318824,1.350500,1.54609371e-04,11280.7
90130,1.394409,1.470799,1.54584201e-04,11281.8
90140,1.467523,1.336701,1.54559031e-04,11282.9
90150,1.363051,1.336883,1.54533862e-04,11284.1
90160,1.398077,1.358688,1.54508694e-04,11285.2
90170,1.424010,1.472072,1.54483525e-04,11286.3
90180,1.317086,1.353479,1.54458357e-04,11287.4
90190,1.347403,1.352973,1.54433189e-04,11288.6
90200,1.485302,1.394045,1.54408022e-04,11289.7
90210,1.310667,1.342570,1.54382855e-04,11290.8
90220,1.383092,1.339760,1.54357689e-04,11291.9
90230,1.476758,1.447594,1.54332522e-04,11293.0
90240,1.390708,1.497348,1.54307357e-04,11294.2
90250,1.383736,1.344129,1.54282191e-04,11295.3
90260,1.437159,1.442278,1.54257026e-04,11296.4
90270,1.413393,1.363680,1.54231861e-04,11297.5
90280,1.336539,1.438631,1.54206697e-04,11298.6
90290,1.376137,1.316750,1.54181533e-04,11299.8
90300,1.497686,1.430371,1.54156370e-04,11300.9
90310,1.334913,1.473318,1.54131206e-04,11302.0
90320,1.415024,1.392483,1.54106044e-04,11303.1
90330,1.424044,1.408825,1.54080881e-04,11304.2
90340,1.415010,1.306318,1.54055719e-04,11305.4
90350,1.392314,1.505311,1.54030557e-04,11306.5
90360,1.520063,1.411012,1.54005396e-04,11307.6
90370,1.280170,1.415090,1.53980235e-04,11308.8
90380,1.426392,1.413198,1.53955075e-04,11309.9
90390,1.392640,1.318156,1.53929915e-04,11311.1
90400,1.364693,1.346706,1.53904755e-04,11312.2
90410,1.482990,1.490981,1.53879596e-04,11313.3
90420,1.338891,1.304173,1.53854437e-04,11314.4
90430,1.370507,1.422381,1.53829278e-04,11315.5
90440,1.453539,1.459134,1.53804120e-04,11316.7
90450,1.327044,1.427609,1.53778962e-04,11317.8
90460,1.337028,1.322260,1.53753805e-04,11318.9
90470,1.347396,1.393296,1.53728648e-04,11320.0
90480,1.525923,1.403221,1.53703491e-04,11321.2
90490,1.276930,1.423349,1.53678335e-04,11322.3
90500,1.387033,1.338935,1.53653179e-04,11323.4
90510,1.396811,1.452734,1.53628024e-04,11324.8
90520,1.422837,1.479084,1.53602869e-04,11325.9
90530,1.365620,1.427362,1.53577714e-04,11327.0
90540,1.349506,1.404430,1.53552560e-04,11328.2
90550,1.368544,1.390491,1.53527406e-04,11329.3
90560,1.407522,1.410274,1.53502253e-04,11330.4
90570,1.319711,1.353607,1.53477100e-04,11331.5
90580,1.368440,1.342373,1.53451947e-04,11332.7
90590,1.340647,1.406232,1.53426795e-04,11333.8
90600,1.494231,1.389232,1.53401643e-04,11334.9
90610,1.369311,1.482771,1.53376492e-04,11336.0
90620,1.340347,1.480281,1.53351341e-04,11337.2
90630,1.400012,1.319826,1.53326190e-04,11338.3
90640,1.466772,1.389302,1.53301040e-04,11339.4
90650,1.353462,1.352832,1.53275890e-04,11340.5
90660,1.399818,1.363818,1.53250741e-04,11341.7
90670,1.443728,1.435389,1.53225592e-04,11342.8
90680,1.351702,1.419879,1.53200443e-04,11343.9
90690,1.404414,1.327182,1.53175295e-04,11345.1
90700,1.372865,1.383032,1.53150147e-04,11346.2
90710,1.339890,1.414137,1.53125000e-04,11347.3
90720,1.359226,1.426295,1.53099853e-04,11348.4
90730,1.390186,1.462325,1.53074707e-04,11349.5
90740,1.422350,1.413836,1.53049561e-04,11350.7
90750,1.389669,1.386568,1.53024415e-04,11351.8
90760,1.442957,1.354418,1.52999270e-04,11352.9
90770,1.346189,1.428383,1.52974125e-04,11354.0
90780,1.387783,1.433985,1.52948981e-04,11355.1
90790,1.497704,1.386934,1.52923837e-04,11356.3
90800,1.485403,1.317661,1.52898693e-04,11357.4
90810,1.357724,1.342525,1.52873550e-04,11358.5
90820,1.346116,1.352390,1.52848408e-04,11359.6
90830,1.385434,1.402701,1.52823265e-04,11360.7
90840,1.378285,1.271492,1.52798123e-04,11361.9
90850,1.494736,1.468449,1.52772982e-04,11363.0
90860,1.468543,1.412526,1.52747841e-04,11364.1
90870,1.410121,1.374281,1.52722701e-04,11365.2
90880,1.437470,1.330969,1.52697560e-04,11366.4
90890,1.400029,1.466554,1.52672421e-04,11367.5
90900,1.482566,1.360327,1.52647281e-04,11368.6
90910,1.368890,1.400697,1.52622143e-04,11369.8
90920,1.495813,1.508440,1.52597004e-04,11370.9
90930,1.419768,1.350658,1.52571866e-04,11372.0
90940,1.326635,1.298604,1.52546729e-04,11373.2
90950,1.381414,1.369478,1.52521592e-04,11374.3
90960,1.301350,1.344625,1.52496455e-04,11375.4
90970,1.400123,1.429268,1.52471319e-04,11376.5
90980,1.393757,1.417486,1.52446183e-04,11377.7
90990,1.405353,1.448241,1.52421048e-04,11378.8
91000,1.368447,1.408887,1.52395913e-04,11379.9
91010,1.387815,1.421235,1.52370778e-04,11381.2
91020,1.350686,1.463170,1.52345644e-04,11382.3
91030,1.441177,1.367984,1.52320511e-04,11383.4
91040,1.394375,1.359220,1.52295378e-04,11384.6
91050,1.416917,1.488286,1.52270245e-04,11385.8
91060,1.392825,1.441705,1.52245113e-04,11386.9
91070,1.333797,1.358387,1.52219981e-04,11388.0
91080,1.458860,1.328034,1.52194850e-04,11389.1
91090,1.295914,1.349813,1.52169719e-04,11390.3
91100,1.442889,1.369703,1.52144588e-04,11391.4
91110,1.352387,1.488723,1.52119458e-04,11392.5
91120,1.285674,1.475144,1.52094329e-04,11393.7
91130,1.420546,1.323465,1.52069200e-04,11394.8
91140,1.368830,1.423166,1.52044071e-04,11395.9
91150,1.514890,1.496407,1.52018943e-04,11397.0
91160,1.462717,1.396651,1.51993815e-04,11398.1
91170,1.422939,1.368383,1.51968688e-04,11399.3
91180,1.407539,1.512874,1.51943561e-04,11400.4
91190,1.500864,1.355365,1.51918435e-04,11401.5
91200,1.359144,1.393076,1.51893309e-04,11402.6
91210,1.446413,1.413269,1.51868183e-04,11403.8
91220,1.397683,1.392838,1.51843058e-04,11404.9
91230,1.438355,1.400997,1.51817934e-04,11406.1
91240,1.376218,1.368193,1.51792810e-04,11407.2
91250,1.330924,1.306482,1.51767686e-04,11408.3
91260,1.323508,1.367128,1.51742563e-04,11409.5
91270,1.363739,1.452955,1.51717440e-04,11410.6
91280,1.369914,1.377965,1.51692318e-04,11411.7
91290,1.455236,1.370925,1.51667196e-04,11412.9
91300,1.368339,1.355327,1.51642075e-04,11414.0
91310,1.397691,1.328093,1.51616954e-04,11415.1
91320,1.362789,1.349755,1.51591834e-04,11416.2
91330,1.489064,1.395567,1.51566714e-04,11417.4
91340,1.467823,1.380120,1.51541594e-04,11418.5
91350,1.411805,1.405700,1.51516476e-04,11419.6
91360,1.375391,1.463587,1.51491357e-04,11420.7
91370,1.368794,1.390834,1.51466239e-04,11421.8
91380,1.305871,1.363180,1.51441122e-04,11423.0
91390,1.433419,1.466953,1.51416004e-04,11424.1
91400,1.376104,1.288984,1.51390888e-04,11425.3
91410,1.340605,1.404962,1.51365772e-04,11426.4
91420,1.348080,1.389727,1.51340656e-04,11427.5
91430,1.293952,1.397458,1.51315541e-04,11428.6
91440,1.331769,1.390226,1.51290426e-04,11429.8
91450,1.437222,1.456253,1.51265312e-04,11430.9
91460,1.332013,1.473158,1.51240198e-04,11432.1
91470,1.368971,1.443036,1.51215085e-04,11433.2
91480,1.401698,1.347915,1.51189972e-04,11434.4
91490,1.333477,1.352452,1.51164860e-04,11435.5
91500,1.470945,1.344069,1.51139748e-04,11436.6
91510,1.363940,1.444439,1.51114637e-04,11438.0
91520,1.511571,1.492833,1.51089526e-04,11439.1
91530,1.475726,1.441655,1.51064416e-04,11440.3
91540,1.457498,1.426235,1.51039306e-04,11441.4
91550,1.386620,1.328407,1.51014197e-04,11442.6
91560,1.311884,1.481368,1.50989088e-04,11443.8
91570,1.395253,1.360492,1.50963980e-04,11444.9
91580,1.471350,1.436755,1.50938872e-04,11446.0
91590,1.275526,1.317934,1.50913764e-04,11447.2
91600,1.326202,1.399309,1.50888657e-04,11448.4
91610,1.297533,1.411630,1.50863551e-04,11449.5
91620,1.361987,1.419972,1.50838445e-04,11450.6
91630,1.273116,1.417086,1.50813340e-04,11451.7
91640,1.434913,1.535707,1.50788235e-04,11452.9
91650,1.358903,1.393259,1.50763130e-04,11454.0
91660,1.362430,1.511116,1.50738026e-04,11455.1
91670,1.328892,1.498897,1.50712923e-04,11456.3
91680,1.356311,1.468701,1.50687820e-04,11457.4
91690,1.493839,1.374490,1.50662718e-04,11458.5
91700,1.250272,1.269480,1.50637616e-04,11459.6
91710,1.429825,1.386141,1.50612514e-04,11460.7
91720,1.401447,1.368216,1.50587413e-04,11461.9
91730,1.370214,1.421824,1.50562313e-04,11463.0
91740,1.459147,1.414036,1.50537213e-04,11464.1
91750,1.356109,1.356725,1.50512114e-04,11465.3
91760,1.416002,1.361470,1.50487015e-04,11466.5
91770,1.434618,1.491851,1.50461916e-04,11467.7
91780,1.299567,1.329757,1.50436819e-04,11468.9
91790,1.366214,1.416722,1.50411721e-04,11470.0
91800,1.445555,1.433091,1.50386624e-04,11471.1
91810,1.368550,1.335778,1.50361528e-04,11472.3
91820,1.327210,1.352797,1.50336432e-04,11473.4
91830,1.485433,1.411011,1.50311337e-04,11474.6
91840,1.307748,1.458706,1.50286242e-04,11475.7
91850,1.395789,1.244003,1.50261148e-04,11476.9
91860,1.476247,1.363060,1.50236054e-04,11478.0
91870,1.412192,1.437145,1.50210961e-04,11479.1
91880,1.522181,1.416500,1.50185868e-04,11480.2
91890,1.376215,1.365131,1.50160776e-04,11481.3
91900,1.443815,1.392400,1.50135684e-04,11482.5
91910,1.514171,1.331786,1.50110593e-04,11483.6
91920,1.327314,1.430924,1.50085502e-04,11484.8
91930,1.434541,1.360861,1.50060412e-04,11485.9
91940,1.325507,1.363624,1.50035322e-04,11487.0
91950,1.398945,1.513325,1.50010233e-04,11488.1
91960,1.399601,1.338519,1.49985145e-04,11489.2
91970,1.407005,1.466217,1.49960057e-04,11490.4
91980,1.450566,1.388544,1.49934969e-04,11491.5
91990,1.359921,1.365486,1.49909882e-04,11492.6
92000,1.414111,1.393217,1.49884796e-04,11493.7
92010,1.300437,1.380835,1.49859710e-04,11495.1
92020,1.331986,1.343812,1.49834624e-04,11496.2
92030,1.316472,1.411036,1.49809539e-04,11497.3
92040,1.415177,1.461086,1.49784455e-04,11498.4
92050,1.337460,1.454104,1.49759371e-04,11499.6
92060,1.356637,1.406923,1.49734288e-04,11500.7
92070,1.399775,1.472622,1.49709205e-04,11501.8
92080,1.362088,1.462465,1.49684123e-04,11502.9
92090,1.353281,1.395663,1.49659041e-04,11504.0
92100,1.412051,1.444177,1.49633960e-04,11505.2
92110,1.410845,1.374632,1.49608880e-04,11506.3
92120,1.405370,1.352276,1.49583800e-04,11507.4
92130,1.469759,1.402337,1.49558720e-04,11508.5
92140,1.333400,1.451573,1.49533641e-04,11509.6
92150,1.271016,1.421777,1.49508563e-04,11510.8
92160,1.458887,1.431282,1.49483485e-04,11511.9
92170,1.422218,1.354849,1.49458407e-04,11513.0
92180,1.445973,1.455712,1.49433330e-04,11514.1
92190,1.293427,1.423028,1.49408254e-04,11515.3
92200,1.537782,1.414844,1.49383178e-04,11516.4
92210,1.417704,1.384731,1.49358103e-04,11517.5
92220,1.286998,1.375536,1.49333029e-04,11518.6
92230,1.395486,1.395925,1.49307955e-04,11519.7
92240,1.447333,1.379105,1.49282881e-04,11520.8
92250,1.405023,1.395355,1.49257808e-04,11522.0
92260,1.333454,1.348025,1.49232736e-04,11523.1
92270,1.369228,1.393021,1.49207664e-04,11524.2
92280,1.265033,1.418956,1.49182592e-04,11525.3
92290,1.451064,1.349871,1.49157522e-04,11526.4
92300,1.372863,1.320471,1.49132451e-04,11527.6
92310,1.306414,1.359686,1.49107382e-04,11528.7
92320,1.320520,1.497247,1.49082313e-04,11529.8
92330,1.378998,1.473046,1.49057244e-04,11530.9
92340,1.328062,1.363137,1.49032176e-04,11532.1
92350,1.376025,1.389680,1.49007109e-04,11533.2
92360,1.388754,1.438231,1.48982042e-04,11534.3
92370,1.405091,1.335199,1.48956975e-04,11535.4
92380,1.350303,1.478827,1.48931910e-04,11536.6
92390,1.409812,1.391430,1.48906844e-04,11537.7
92400,1.413209,1.437752,1.48881780e-04,11538.8
92410,1.432754,1.333623,1.48856716e-04,11539.9
92420,1.308860,1.399526,1.48831652e-04,11541.0
92430,1.428946,1.451285,1.48806589e-04,11542.1
92440,1.359733,1.398090,1.48781527e-04,11543.3
92450,1.408410,1.387480,1.48756465e-04,11544.4
92460,1.397149,1.415657,1.48731404e-04,11545.5
92470,1.392179,1.419906,1.48706343e-04,11546.6
92480,1.391520,1.374898,1.48681283e-04,11547.7
92490,1.484995,1.339079,1.48656223e-04,11548.8
92500,1.435523,1.433589,1.48631164e-04,11550.0
92510,1.309437,1.472402,1.48606106e-04,11551.3
92520,1.458841,1.461575,1.48581048e-04,11552.4
92530,1.347316,1.357466,1.48555991e-04,11553.5
92540,1.372535,1.382627,1.48530934e-04,11554.6
92550,1.332521,1.418415,1.48505878e-04,11555.7
92560,1.366033,1.524440,1.48480823e-04,11556.8
92570,1.502470,1.443781,1.48455768e-04,11558.0
92580,1.306101,1.415219,1.48430713e-04,11559.1
92590,1.426115,1.400871,1.48405660e-04,11560.2
92600,1.353476,1.444566,1.48380606e-04,11561.3
92610,1.348604,1.322565,1.48355554e-04,11562.4
92620,1.377047,1.433820,1.48330502e-04,11563.5
92630,1.388591,1.344064,1.48305450e-04,11564.7
92640,1.448114,1.392757,1.48280399e-04,11565.8
92650,1.452152,1.450093,1.48255349e-04,11566.9
92660,1.452905,1.442260,1.48230299e-04,11568.0
92670,1.369759,1.468154,1.48205250e-04,11569.1
92680,1.416628,1.326690,1.48180202e-04,11570.3
92690,1.395000,1.396091,1.48155154e-04,11571.4
92700,1.475681,1.471372,1.48130106e-04,11572.5
92710,1.386713,1.412114,1.48105060e-04,11573.6
92720,1.342312,1.369782,1.48080013e-04,11574.7
92730,1.430924,1.387404,1.48054968e-04,11575.8
92740,1.311670,1.486227,1.48029923e-04,11577.0
92750,1.444063,1.349280,1.48004879e-04,11578.1
92760,1.464989,1.384129,1.47979835e-04,11579.2
92770,1.366016,1.436582,1.47954791e-04,11580.3
92780,1.351997,1.415191,1.47929749e-04,11581.4
92790,1.386681,1.450508,1.47904707e-04,11582.5
92800,1.330605,1.520248,1.47879665e-04,11583.6
92810,1.531520,1.350478,1.47854625e-04,11584.8
92820,1.358392,1.368326,1.47829584e-04,11585.9
92830,1.421430,1.466973,1.47804545e-04,11587.0
92840,1.386378,1.413897,1.47779506e-04,11588.1
92850,1.405575,1.345221,1.47754467e-04,11589.2
92860,1.361634,1.307064,1.47729430e-04,11590.3
92870,1.354123,1.460352,1.47704392e-04,11591.4
92880,1.335594,1.359092,1.47679356e-04,11592.5
92890,1.377807,1.458217,1.47654320e-04,11593.6
92900,1.393494,1.503904,1.47629284e-04,11594.7
92910,1.301664,1.456179,1.47604250e-04,11595.9
92920,1.400312,1.407196,1.47579215e-04,11597.0
92930,1.388030,1.433963,1.47554182e-04,11598.1
92940,1.431994,1.304611,1.47529149e-04,11599.2
92950,1.356427,1.353032,1.47504117e-04,11600.3
92960,1.414885,1.420150,1.47479085e-04,11601.4
92970,1.515308,1.415388,1.47454054e-04,11602.5
92980,1.320357,1.436124,1.47429023e-04,11603.6
92990,1.429231,1.301605,1.47403993e-04,11604.8
